3.942	0.301
3.935	0.354
3.433	0.431
3.256	0.457
3.245	0.495
2.684	0.507
2.371	0.521
2.33	0.54
2.241	0.539
2.299	0.55
2.539	0.56
1.628	0.562
1.666	0.56
1.672	0.564
1.357	0.572
1.4	0.566
1.664	0.576
1.023	0.572
1.581	0.576
0.866	0.58
1.01	0.582
0.511	0.574
0.834	0.582
0.665	0.573
0.507	0.579
0.591	0.58
